K,Group,Sample,0.02,0.023520823,0.027661457,0.032531013,0.038257812,0.044992763,0.052913343,0.062228271,0.07318301,0.086066235,0.101217438,0.119035877,0.139991095,0.164635295,0.193617889,0.227702614,0.267787655,0.314929314,0.370369847,0.435570198,0.512248497,0.602425336,0.708477013,0.833198154,0.979875354,1.152373784,1.355239044,1.593816947,1.87439439,2.204365021,2.592424078,3.048797515,3.585511478,4.216709209,4.959023745,5.83201622,6.858691334,8.066103565,9.486070089,11.15600922,13.11992643,15.42957398,18.14581465,21.34022558,25.09698443,29.51508761,34.71095895,40.8215177,48.00778653,56.45913473,66.39826837,78.087099,91.83364535,108.0001502,127.0126259,149.3720805,175.6677203,206.5924761,242.9612628,285.7324542,336.0331374,395.1888131,464.7583247,546.5749364,642.7946423,755.9529803,889.0318477,1045.538078,1229.595853,1446.055378,1700.620697,2000,% explained,Total inequality,Between region inequality,Total sum of squares,Within group sum of squares,Calinski-Harabasz pseudo-F statistic,latitude,longitude
2,1,A21134G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21e-08,0.1092348,0.2800105,0.4633105,0.6010486,0.6087618,0.4282819,0.1066495,0.0,0.0,0.0173484,0.6885243,2.683974,6.55083,11.05217,15.47706,17.64661,16.71871,13.08645,8.273564,3.963099,1.167603,0.07675944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2642,1.7050666667
2,1,A71208_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05385087,0.795797,2.886504,6.018976,9.850662,13.56907,16.06453,16.51669,14.62275,10.8654,6.345207,2.273166,0.1373888,0.0,0.0,0.0,0.0,0.0,3.84e-13,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2637833333,1.7144333333
2,1,A31011_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003080835,0.07065603,0.0902893,0.1211847,0.1613839,0.2102529,0.2648374,0.3204665,0.3699524,0.4094208,0.4384916,0.4648321,0.5029158,0.5705286,0.6831992,0.8386936,1.014484,1.154415,1.185336,1.032744,0.6808546,0.1418786,0.0,0.0,0.7037109,3.838342,8.111703,12.21748,15.05324,15.73796,14.11789,10.69374,6.472519,2.265433,0.05808352,0.0,0.0,0.0,0.0,0.0,0.0,7.11e-14,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2622333333,1.7338833333
2,1,A70921_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159583,1.747428,6.236873,13.32768,20.04748,22.20849,18.44259,11.35607,4.956609,1.364089,0.1529437,0.000159994,0.0,0.0,0.0,0.0,0.0,1.71e-13,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.26125,1.7540166667
2,1,A61142_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01107249,0.715529,2.99981,6.731757,11.28644,15.18589,17.08613,16.2841,13.19744,9.001651,5.012961,2.098417,0.3685893,0.02021446,0.0,0.0,0.0,0.0,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.23555,1.6433
2,1,A61159_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000747824,0.4197619,2.413936,6.476932,11.96974,16.99753,19.19224,17.55217,12.98321,7.614087,3.344171,0.9637623,0.07170568,0.0,0.0,0.0,0.0,0.0,2.7e-13,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2337333333,1.6522166667
2,1,A41111_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07458662,0.1022879,0.1327246,0.1722802,0.2178565,0.2628646,0.2961386,0.3072688,0.2923458,0.2590016,0.223444,0.2110521,0.2507392,0.362695,0.5394748,0.7398105,0.8837885,0.891525,0.7229811,0.4419808,0.2597796,0.5180205,1.609923,3.780529,7.024042,10.80709,14.20454,16.04898,15.43303,12.22517,7.270579,3.069375,0.3641064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2307833333,1.67075
2,1,A40930_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002756738,0.4736544,2.515678,6.604875,12.20634,17.23126,19.42556,17.65814,12.88563,7.308564,3.042587,0.5940918,0.05085637,0.0,0.0,0.0,0.0,1.01e-11,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.22755,1.68905
2,1,A51155G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204135,1.583957,4.172296,7.580445,11.07951,13.59183,14.37607,13.24985,10.73587,7.720044,5.055547,3.15293,2.07239,1.565243,1.356617,1.182165,0.88833,0.4327718,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2199666667,1.7361666667
2,1,A51229G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877396,1.306828,4.38238,9.101439,14.22439,17.90688,18.49273,15.71869,10.81758,5.722538,2.023124,0.2156774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2182833333,1.7462333333
2,1,A51323G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08362981,0.1671439,0.2637052,0.3764282,0.4987503,0.6305154,0.7689218,0.9117339,1.059584,1.210325,1.368469,1.535463,1.718114,1.922666,2.153011,2.413281,2.692111,2.977361,3.239276,3.449667,3.582986,3.630076,3.607313,3.556499,3.534447,3.595077,3.764994,4.024859,4.300401,4.487893,4.483665,4.245008,3.816277,3.308327,2.847156,2.515506,2.308325,2.167075,2.008768,1.779007,1.44792,1.025885,0.5223809,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2163166667,1.7553833333
2,1,A51330G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000382246,0.0915137,0.1814312,0.3447458,0.5741845,0.8297122,1.046531,1.152405,1.107084,0.9426152,0.7886235,0.8700767,1.446397,2.722043,4.710405,7.223148,9.753552,11.76095,12.70793,12.34763,10.76227,8.364189,5.66309,3.191453,1.334946,0.08269309,0.0,1.42e-14,0.0,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2153333333,1.7645333333
2,1,A51610G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758162,1.305826,3.459493,6.465474,9.745406,12.53963,14.05215,13.94116,12.33736,9.783368,6.955049,4.443587,2.525651,1.290153,0.5873687,0.2495126,0.09464456,0.0377459,0.01061152,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2071833333,1.6391833333
2,1,A51613G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059246,1.169141,3.506319,6.974341,11.03929,14.56169,16.44722,15.96407,13.25775,9.251695,5.222531,2.175009,0.3213617,0.003663251,0.0,0.0,0.0,0.0,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.20535,1.6481
2,1,A51636G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000486763,0.1210504,0.303932,0.5411643,0.7940461,0.9768322,1.007818,0.8448285,0.5374382,0.2728902,0.3518844,1.123055,2.846975,5.543722,8.836929,12.0677,14.30141,14.85675,13.47007,10.51762,6.768441,3.420475,0.4944839,0.0,0.0,0.0,0.0,0.0,2.37e-12,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.2036666667,1.6568
2,1,A61220G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5403737,2.587011,5.824244,9.831133,13.64689,16.04236,16.2416,14.16228,10.52886,6.483979,3.11737,0.9380177,0.05587539,0.0,0.0,0.0,0.0,0.0,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1965,1.68425
2,1,A61246G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449868,1.950664,4.675966,8.144761,11.58888,13.95972,14.57572,13.31231,10.71206,7.645336,4.932835,2.958585,1.780527,1.164269,0.8685246,0.6794702,0.4796724,0.2257095,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1929833333,1.70255
2,1,A61252G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008329285,0.09920859,0.1369621,0.1659947,0.1818009,0.1792746,0.1593696,0.1307576,0.1114677,0.1300403,0.2230989,0.4285403,0.7715467,1.261098,1.857123,2.499308,3.080193,3.498292,3.672017,3.580446,3.281384,2.92253,2.69925,2.821031,3.434217,4.567367,6.071386,7.673233,8.950937,9.541062,9.17058,7.792712,5.564683,2.943198,0.3915595,0.0,0.0,0.0,0.0,0.0,1.82e-12,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1918666667,1.7197
2,1,A70954G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000792852,0.1236836,0.1950352,0.2696736,0.3487848,0.4314203,0.5198554,0.6155919,0.7227704,0.8426833,0.9794363,1.131343,1.297517,1.474075,1.65587,1.843407,2.037296,2.254209,2.515898,2.858258,3.319062,3.921652,4.674899,5.518082,6.359072,7.026987,7.336288,7.110759,6.262094,4.818713,3.030675,1.189546,0.01414753,0.0,0.0,0.2082157,1.190523,2.21853,3.01902,3.395454,3.248948,2.586908,1.432824,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1914333333,1.7297666667
2,1,A71508G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028979,0.07918208,0.1310444,0.2363679,0.3840216,0.573516,0.7883499,1.025025,1.314131,1.722025,2.369688,3.372967,4.809612,6.638855,8.635453,10.46411,11.66128,11.89319,11.0113,9.162033,6.734064,4.251835,2.132689,0.5959507,0.01302883,0.0,0.0,0.0,4.12e-13,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1917166667,1.7393666667
2,1,A71209G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000592632,0.09285356,0.1527093,0.2223528,0.3038314,0.3953252,0.4957549,0.6017997,0.7109582,0.8164414,0.9154076,1.003825,1.084184,1.16481,1.261996,1.402215,1.612289,1.923181,2.346912,2.879506,3.48501,4.091347,4.614904,4.951173,5.032979,4.833136,4.387779,3.786714,3.160452,2.627188,2.292634,2.191732,2.310969,2.591517,2.961077,3.353145,3.727603,4.031964,4.197356,4.113355,3.650043,2.760591,1.460386,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1915833333,1.7494333333
2,1,TB02_5_HCl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.43,0.69,0.93,1.09,1.16,1.22,1.4,1.9,2.88,4.39,6.29,8.29,9.95,10.9,10.92,10.02,8.42,6.51,4.61,3.04,1.92,1.23,0.82,0.54,0.27,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1756833333,1.6332333333
2,1,A41325Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3771297,1.8196,3.974831,6.740983,9.530146,11.74802,12.84842,12.67371,11.39726,9.432866,7.233117,5.17099,3.409034,2.051052,1.063156,0.4399577,0.0854692,0.004254795,6.9e-10,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1730166667,1.7494333333
2,1,A40849Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04187405,0.102434,0.1372899,0.1830033,0.2239946,0.2499593,0.2519644,0.2288011,0.1931539,0.1782505,0.238263,0.4433993,0.86123,1.553705,2.531489,3.793257,5.259238,6.817084,8.286671,9.420564,9.980715,9.777991,8.794925,7.228558,5.439415,3.842982,2.753215,2.218155,2.075927,2.035041,1.86518,1.497819,1.00726,0.4871912,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.1726,1.7595
2,1,A51253Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01228782,0.6550449,3.185392,7.878903,13.78948,18.42521,19.57437,16.67132,11.30371,5.890595,2.210161,0.3774472,0.02608914,0.0,0.0,0.0,0.0,4.92e-12,0.0,35.49796,54.19109,19.23673,70634.13,69795.45,43.46565,52.31105,1.6876833333
